"SID","Total.Score","View.Count","pwritten","time"
919595813,101.25,2,0.710416666666667,3
918641454,80.25,1,0.56875,3
920919569,99.5,4,0.729166666666667,3
919230013,136,5,1,3
920003983,91.5,2,0.6625,3
920677034,119,0,0.858333333333333,3
920795518,141.75,6,1.06458333333333,3
919903874,74.25,0,0.535416666666667,3
918460949,137,3,1.025,3
920834961,137.25,3,1.01041666666667,3
920661066,145.75,3,1.06458333333333,3
921033127,79.75,2,0.53125,3
918306715,145.5,2,1.04583333333333,3
919551925,120,3,0.916666666666667,3
918530662,120,2,0.883333333333333,3
920487376,129.75,1,0.997916666666667,3
919791426,129,0,0.941666666666667,3
918769048,121.25,4,0.89375,3
921138679,140.5,1,1.0375,3
921341534,94.75,3,0.672916666666667,3
919794151,115,3,0.858333333333333,3
919692871,124.75,4,0.939583333333333,3
921327419,145,2,1.04166666666667,3
918770231,117.5,0,0.829166666666667,3
919914232,114.75,2,0.872916666666667,3
919278596,127,1,0.958333333333333,3
919355121,140.25,0,1.01875,3
921206611,119,1,0.875,3
921437600,98.25,3,0.735416666666667,3
920482850,137,4,0.991666666666667,3
918824970,127.25,2,0.960416666666667,3
918237525,121,4,0.908333333333333,3
919914818,114.5,1,0.8375,3
918680305,126.75,3,0.95625,3
919590436,131,8,0.958333333333333,3
921390556,111.25,0,0.827083333333333,3
918631383,120,1,0.883333333333333,3
918218890,98.25,6,0.71875,3
919951839,102,2,0.75,3
921066877,112.75,2,0.822916666666667,3
919560149,131.5,2,0.9625,3
919986590,104.5,0,0.7875,3
920656013,122,3,0.9,3
920751552,119.75,2,0.897916666666667,3
918578190,137.75,1,1.01458333333333,3
918550338,126,1,0.966666666666667,3
918588300,99.25,1,0.69375,3
919711558,137,4,1.025,3
920654028,141.5,3,1.0625,3
916561057,114.5,2,0.8375,3
918509156,120.75,1,0.90625,3
918193355,110.25,0,0.802083333333333,3
920522338,136.25,4,1.03541666666667,3
919743843,69.5,1,0.495833333333333,3
921395182,105.75,0,0.764583333333333,3
920734032,126,1,0.933333333333333,3
919141513,107.25,0,0.74375,3
918678702,121.75,9,0.88125,3
919283989,79,1,0.608333333333333,3
919987023,115.25,2,0.827083333333333,3
921361527,132.75,1,0.989583333333333,3
920626001,106.25,5,0.76875,3
920914441,130.25,1,0.96875,3
920773417,106,2,0.783333333333333,3
919380086,123.75,1,0.93125,3
919809499,140,5,1.03333333333333,3
920029789,141.25,12,1.02708333333333,3
919542934,130,5,0.933333333333333,3
918436504,106,0,0.783333333333333,3
920014105,125.5,3,0.929166666666667,3
921504261,110.75,1,0.80625,3
920967469,126,2,0.916666666666667,3
920495805,114.5,0,0.804166666666667,3
920674639,130.75,5,0.939583333333333,3
919813414,118.75,2,0.85625,3
920462197,130.25,0,0.985416666666667,3
917214277,132,1,0.983333333333333,3
920916669,130.75,5,0.95625,3
918614520,136.5,6,1.00416666666667,3
920893656,120.75,0,0.889583333333333,3
919859520,84,0,0.6,3
921361129,131,2,0.975,3
921125860,136.25,1,1.01875,3
920887442,135,2,0.958333333333333,3
919361571,89.75,4,0.697916666666667,3
918054805,120.25,2,0.885416666666667,3
917362242,108.5,1,0.820833333333333,3
919494736,130.5,1,0.970833333333333,3
920140493,47,1,0.308333333333333,3
918525347,134.5,3,1.00416666666667,3
921000655,124.75,5,0.922916666666667,3
918752835,101.75,2,0.764583333333333,3
919295087,106.75,2,0.75625,3
918572947,118.75,1,0.872916666666667,3
918523200,109.25,1,0.827083333333333,3
920958135,143.25,7,1.06041666666667,3
921269629,98,3,0.733333333333333,3
921328243,139.5,3,1.02916666666667,3
920758351,138.75,3,1.00625,3
921438764,118.5,6,0.870833333333333,3
920112191,114,3,0.85,3
919329539,135.75,6,1.01458333333333,3
915331327,92,0,0.666666666666667,3
920062843,118,1,0.85,3
919282184,112.5,2,0.820833333333333,3
921315269,123,7,0.925,3
919986082,141,3,1.025,3
918014638,118.75,6,0.872916666666667,3
919928969,128.75,0,0.922916666666667,3
919246641,142,1,1.03333333333333,3
921165862,142.75,5,1.03958333333333,3
921187471,107.5,0,0.779166666666667,3
919200742,132.25,3,0.96875,3
920693704,127.5,1,0.895833333333333,3
915435469,106,1,0.783333333333333,3
918546601,136,0,0.983333333333333,3
918752987,114.5,0,0.8375,3
920041576,128.75,2,0.939583333333333,3
920566462,116.5,8,0.854166666666667,3
920831825,130.25,1,0.952083333333333,3
919245532,98.25,5,0.702083333333333,3
916556606,134.5,0,0.9875,3
919570760,131.5,7,0.979166666666667,3
921094205,144.25,3,1.03541666666667,3
919525951,133.75,1,0.964583333333333,3
920477865,130.5,0,0.954166666666667,3
921029953,100.5,0,0.7375,3
919596375,87.25,0,0.577083333333333,3
918328780,146.75,4,1.07291666666667,3
920728572,139.75,5,1.03125,3
919348167,127,4,0.908333333333333,3
919661873,126.25,0,0.91875,3
920592504,91,1,0.658333333333333,3
919770609,91.25,5,0.69375,3
920475469,132.5,6,0.970833333333333,3
919942877,132.75,0,0.972916666666667,3
920042229,119,4,0.891666666666667,3
921013626,107.75,0,0.78125,3
918583017,142.5,1,1.0375,3
919802470,134,0,0.983333333333333,3
920502196,131.75,0,0.964583333333333,3
921392813,136.5,2,0.9875,3
920617353,84.625,2,0.638541666666667,3
920517110,128,3,0.933333333333333,3
918281005,137.625,1,0.996875,3
919490633,135.25,4,0.960416666666667,3
920512814,120.75,9,0.922916666666667,3
920053373,138.25,1,1.03541666666667,3
920978924,144.25,1,1.03541666666667,3
918166793,83.75,0,0.597916666666667,3
918203290,131.5,3,0.9625,3
921157935,105.75,0,0.747916666666667,3
916873842,106,2,0.8,3
920101885,110.25,2,0.802083333333333,3
919739116,114,3,0.816666666666667,3
920798641,110,1,0.8,3
920896983,119.75,6,0.847916666666667,3
920727285,138.5,6,1.02083333333333,3
919609314,118,3,0.866666666666667,3
918570583,117,0,0.875,3
919454996,103,1,0.741666666666667,3
920447044,147,4,1.05833333333333,3
920665936,134.25,2,1.00208333333333,3
920602818,143.25,5,1.04375,3
918318295,122.5,6,0.904166666666667,3
920076059,117.25,5,0.877083333333333,3
919445141,127.25,0,0.927083333333333,3
918453477,125.5,1,0.9125,3
919958874,118,1,0.85,3
917474059,131.5,1,0.979166666666667,3
918193928,129.5,6,0.9125,3
918803315,111.25,0,0.777083333333333,3
919335387,111.5,0,0.8125,3
921490977,137.75,0,1.01458333333333,3
919528990,134.25,7,0.985416666666667,3
919988365,91.75,4,0.647916666666667,3
919544110,141,6,1.025,3
917527498,129.5,0,0.979166666666667,3
920035003,84.25,1,0.61875,3
919023259,130.75,2,0.95625,3
919706903,107,0,0.791666666666667,3
919415469,112,0,0.816666666666667,3
920077401,123.25,0,0.877083333333333,3
918326724,88.5,0,0.604166666666667,3
921316857,134.5,1,0.9875,3
917420294,136.25,0,0.96875,3
918106892,115,4,0.841666666666667,3
919385654,129.25,2,0.94375,3
921326070,130.75,3,0.939583333333333,3
919246418,76.25,3,0.535416666666667,3
918738516,109.25,0,0.760416666666667,3
919180464,129.5,2,0.945833333333333,3
919452312,85.25,0,0.59375,3
918638108,71.25,7,0.527083333333333,3
921256292,102,3,0.783333333333333,3
919864667,82,1,0.6,3
921205214,123.5,4,0.8625,3
921235174,118.25,1,0.852083333333333,3
920929339,129.25,1,0.960416666666667,3
919332652,129.25,6,0.927083333333333,3
918147097,133.75,0,0.98125,3
919337291,127,0,0.925,3
919942880,135,3,0.991666666666667,3
918166667,131.25,3,0.927083333333333,3
919938865,121,2,0.858333333333333,3
920896103,130.75,0,0.95625,3
920648021,143.25,5,1.04375,3
918319773,143.25,4,1.02708333333333,3
921220846,145,7,1.04166666666667,3
919688636,132.5,3,0.970833333333333,3
918841791,107.75,2,0.797916666666667,3
920890235,149.5,4,1.07916666666667,3
921049593,132.5,1,0.954166666666667,3
920775172,119,3,0.891666666666667,3
919812237,122,0,0.9,3
918245847,99,1,0.708333333333333,3
919757415,118.5,0,0.8375,3
919602324,123.5,3,0.879166666666667,3
919495159,109.5,1,0.779166666666667,3
921374682,133,4,0.941666666666667,3
920563892,131.75,6,0.93125,3
919602285,118.75,4,0.889583333333333,3
920661600,117.5,11,0.879166666666667,3
918717799,116.5,2,0.8375,3
919715994,81.75,1,0.564583333333333,3
919874372,122,1,0.85,3
919245338,119.75,5,0.88125,3
920031094,103.75,0,0.764583333333333,3
919340767,126.25,3,0.935416666666667,3
919544136,130.25,3,0.985416666666667,3
921066534,109.25,1,0.810416666666667,3
921000435,142.5,1,1.0375,3
918525525,122.75,1,0.90625,3
920852930,133.5,3,0.979166666666667,3
921393838,133,2,0.975,3
920486940,125,0,0.891666666666667,3
918030418,120.5,0,0.904166666666667,3
919496336,84.5,2,0.620833333333333,3
919573149,121.5,0,0.8625,3
920475430,121.5,4,0.879166666666667,3
919426270,139.5,3,1.02916666666667,3
918176974,132.5,2,0.9375,3
918166353,134.75,0,0.972916666666667,3
919176627,112.75,0,0.85625,3
