"SID","Total.Score","View.Count","pwritten","time"
920834961,142.5,7,1.07083333333333,2
919359509,109.5,1,0.8125,2
919602285,142,1,1.08333333333333,2
919791426,110.75,0,0.822916666666667,2
919330094,141.25,1,1.07708333333333,2
919874372,132.75,1,0.989583333333333,2
919692871,139,1,1.04166666666667,2
920665936,138,1,1.05,2
921327419,132,1,0.983333333333333,2
920447044,134.5,3,1.0375,2
919793974,146,1,1.1,2
918318295,137.75,1,1.06458333333333,2
919958874,120.25,3,0.902083333333333,2
919914232,126.75,1,0.939583333333333,2
918767037,117.25,2,0.877083333333333,2
920029789,142.5,5,1.07083333333333,2
921444606,61.25,0,0.49375,2
918193928,114.5,0,0.8375,2
916063005,92.75,0,0.70625,2
918803315,116,0,0.85,2
917474059,126.5,1,0.954166666666667,2
920486940,81,1,0.558333333333333,2
918030418,107.75,2,0.797916666666667,2
920014105,123.25,1,0.910416666666667,2
921341848,101.5,0,0.745833333333333,2
920475430,141.75,4,1.06458333333333,2
919023259,131,1,0.975,2
920035003,123.75,0,0.93125,2
920967469,114.25,0,0.86875,2
920529409,141.25,1,1.06041666666667,2
919176627,103.25,2,0.777083333333333,2
918318790,122.75,1,0.90625,2
921504261,119.75,1,0.897916666666667,2
921380320,111.25,0,0.84375,2
917420294,137.5,0,1.02916666666667,2
917069862,79.75,1,0.58125,2
921361129,130.75,1,0.972916666666667,2
921177261,130.5,1,0.970833333333333,2
918054805,115.75,0,0.88125,2
920887442,138,5,1.03333333333333,2
919725418,101,0,0.758333333333333,2
919699573,135.75,1,1.01458333333333,2
919410574,135,8,1.00833333333333,2
917362242,114.25,1,0.86875,2
918525347,136.25,1,1.01875,2
919180464,122.25,1,0.935416666666667,2
920758351,143.25,0,1.07708333333333,2
921269629,83.5,2,0.595833333333333,2
919530917,122,1,0.9,2
921235174,125,0,0.958333333333333,2
920062843,118.5,1,0.8875,2
918237525,108.5,3,0.7875,2
919948172,101,1,0.741666666666667,2
920896103,138.5,0,1.05416666666667,2
920758814,140.25,1,1.06875,2
919918429,132.5,1,0.9875,2
919986082,133.75,1,1.01458333333333,2
915435469,106.5,0,0.770833333333333,2
918144472,134.25,2,1.01875,2
921165862,128.5,0,0.970833333333333,2
918333429,95.75,4,0.73125,2
921123901,119.75,3,0.914583333333333,2
921252173,99.75,1,0.714583333333333,2
920577927,138,1,1.03333333333333,2
919598360,143.75,1,1.08125,2
918509156,132,1,0.983333333333333,2
916561057,132.75,0,0.989583333333333,2
919625589,76.25,0,0.535416666666667,2
919796366,81.5,0,0.579166666666667,2
921345608,64.75,4,0.45625,2
918193355,112,0,0.816666666666667,2
920566462,98.25,1,0.702083333333333,2
921392813,133.5,1,1.0125,2
920522338,123.25,3,0.910416666666667,2
916873842,106.25,1,0.785416666666667,2
920544484,141.5,5,1.0625,2
919787061,141.5,3,1.0625,2
917288643,88.5,0,0.6375,2
919596375,65.25,4,0.460416666666667,2
918444761,112,0,0.85,2
919508059,133.5,0,1.0125,2
919987023,121,1,0.925,2
919503889,143.75,2,1.09791666666667,2
920626001,96.75,4,0.70625,2
921485830,130,0,0.983333333333333,2
920649075,119.25,0,0.89375,2
919809499,132,4,0.983333333333333,2
918641454,89,0,0.658333333333333,2
918583017,137.75,1,1.04791666666667,2
918281005,132.5,0,1.00416666666667,2
919688636,137.75,0,1.03125,2
919490633,108.75,2,0.822916666666667,2
921157935,96.25,0,0.702083333333333,2
918817275,105,0,0.791666666666667,2
920101885,118.25,0,0.902083333333333,2
920890235,140.75,3,1.05625,2
920795518,111,3,0.825,2
919757415,105.25,0,0.777083333333333,2
918245847,90.75,0,0.689583333333333,2
917076978,134.75,1,1.02291666666667,2
920661066,143.75,1,1.08125,2
921033127,74.25,0,0.56875,2
919551925,124,0,0.916666666666667,2
918530662,117.5,1,0.879166666666667,2
919623138,126.75,3,0.95625,2
919386022,109.5,1,0.795833333333333,2
919750807,139.25,1,1.04375,2
919881239,115,2,0.858333333333333,2
920482533,71.75,1,0.514583333333333,2
919667178,115.5,1,0.8625,2
916748430,130,0,0.983333333333333,2
920656424,145,1,1.09166666666667,2
919684805,135.75,0,1.03125,2
920916630,113,3,0.858333333333333,2
919385463,142.25,1,1.06875,2
919173934,143.25,0,1.07708333333333,2
921180177,144.75,3,1.10625,2
920489617,123.75,1,0.93125,2
918682112,131.25,2,0.977083333333333,2
915836301,137.5,2,1.04583333333333,2
920179147,107.5,2,0.795833333333333,2
