"SID","Total.Score","View.Count","pwritten","time"
916473734,64,0,0.433333333333333,1
918193355,107.75,0,0.697916666666667,1
916556606,119.75,0,0.797916666666667,1
919796366,90,0,0.5,1
921241692,103,2,0.683333333333333,1
918306281,126,2,0.85,1
919380662,141.25,1,0.927083333333333,1
919520846,119.75,5,0.797916666666667,1
921034838,130.5,1,0.8625,1
920646094,123.75,4,0.83125,1
920477865,133.75,0,0.889583333333333,1
919525951,131.75,1,0.897916666666667,1
919813414,144,2,0.975,1
919596375,109.75,2,0.764583333333333,1
919380086,121,1,0.833333333333333,1
918444761,110.75,0,0.747916666666667,1
919408081,119.5,1,0.745833333333333,1
917986822,94.5,2,0.6875,1
920592504,89.75,1,0.597916666666667,1
921361527,138.75,1,0.93125,1
918328780,133.25,1,0.910416666666667,1
920777060,144.25,9,0.952083333333333,1
918583017,134.75,3,0.872916666666667,1
919595813,114.25,0,0.727083333333333,1
919942877,113.75,0,0.747916666666667,1
920475469,131.25,4,0.86875,1
919278033,139.5,1,0.9125,1
920766615,134.5,2,0.920833333333333,1
918641454,85,0,0.583333333333333,1
918841791,112,3,0.758333333333333,1
921049593,138,1,0.925,1
918129510,112.25,0,0.735416666666667,1
920798641,125,0,0.841666666666667,1
920517110,111.75,6,0.78125,1
920512814,134.5,2,0.895833333333333,1
920795518,135.5,0,0.904166666666667,1
918817275,130.25,0,0.835416666666667,1
920919569,95.5,0,0.720833333333333,1
920952225,92.25,0,0.61875,1
921256292,94.25,0,0.585416666666667,1
921235174,73,1,0.483333333333333,1
921438764,130.5,0,0.9125,1
918090131,79.75,0,0.539583333333333,1
920085752,130.5,2,0.8625,1
920112191,132,0,0.95,1
917441354,81.5,0,0.504166666666667,1
920896103,110.25,1,0.71875,1
918237525,106.75,3,0.689583333333333,1
919180192,97,0,0.608333333333333,1
919332652,118.75,2,0.839583333333333,1
918824970,119,0,0.841666666666667,1
918319773,132.75,1,0.88125,1
919337291,111.5,1,0.754166666666667,1
918318790,108.5,2,0.779166666666667,1
921406084,71.5,0,0.445833333333333,1
919942880,123.5,2,0.829166666666667,1
921315269,119,2,0.816666666666667,1
920803785,136.25,1,0.935416666666667,1
918687528,121,0,0.808333333333333,1
919928969,69.25,0,0.427083333333333,1
918588300,106,0,0.733333333333333,1
921326070,136.75,2,0.914583333333333,1
919254565,70.5,0,0.4625,1
918333241,133.25,1,0.910416666666667,1
918193928,124.5,0,0.8625,1
920029789,142.25,3,0.960416666666667,1
920486940,105.75,0,0.75625,1
918030418,107.5,1,0.695833333333333,1
919335387,108.75,0,0.78125,1
919337563,126.5,0,0.854166666666667,1
919426270,121,4,0.808333333333333,1
917527498,122.75,0,0.872916666666667,1
919176627,88.25,1,0.585416666666667,1
919361571,38.5,0,0.270833333333333,1
919153488,139,1,0.908333333333333,1
918326724,128,1,0.866666666666667,1
918054805,122.75,0,0.797916666666667,1
917420294,129,1,0.825,1
921316857,137.25,1,0.91875,1
920524873,132.25,2,0.927083333333333,1
920674639,138,5,0.9,1
918106892,71.5,5,0.470833333333333,1
919410574,117,6,0.825,1
918525347,123.25,1,0.852083333333333,1
919602285,125.75,1,0.847916666666667,1
917076978,137.25,0,0.94375,1
919551925,121.75,0,0.839583333333333,1
919602324,121.5,1,0.8625,1
919495159,113,1,0.791666666666667,1
920834961,137.75,1,0.897916666666667,1
920661600,110.75,1,0.772916666666667,1
919609314,118.5,8,0.879166666666667,1
921341534,113.25,0,0.76875,1
919454996,100,1,0.708333333333333,1
920985496,139.25,0,0.935416666666667,1
919874372,131,0,0.916666666666667,1
918570583,95.75,0,0.672916666666667,1
920665936,131,1,0.891666666666667,1
920529140,76,0,0.458333333333333,1
918318295,133.25,1,0.885416666666667,1
918770231,123.25,0,0.852083333333333,1
919544136,118.75,1,0.914583333333333,1
919793974,134.25,0,0.89375,1
919926411,91,0,0.558333333333333,1
920852930,107.75,1,0.747916666666667,1
919445141,107.25,0,0.74375,1
