"SID","Total.Score","View.Count","pwritten","time"
918802303,103.5,1,0.6125,1
921393838,136,1,0.883333333333333,1
917474059,111,1,0.675,1
919927643,144.5,0,0.954166666666667,1
919988365,112,3,0.758333333333333,1
920014105,116.5,4,0.745833333333333,1
919688636,140,3,0.916666666666667,1
919573149,112.5,5,0.7375,1
919023259,116,2,0.766666666666667,1
921072832,142,5,0.933333333333333,1
918206624,132,0,0.85,1
921341848,97,0,0.608333333333333,1
921361129,100,1,0.633333333333333,1
920916669,129.5,3,0.854166666666667,1
920829963,100.5,0,0.6875,1
920887442,130.5,7,0.8625,1
916932291,90.5,0,0.670833333333333,1
917214277,132.5,1,0.904166666666667,1
917065921,89,2,0.516666666666667,1
918722483,75.5,0,0.404166666666667,1
918752835,126.5,1,0.854166666666667,1
919295087,116,1,0.741666666666667,1
919194104,93.5,6,0.554166666666667,1
918638108,74,3,0.416666666666667,1
921269629,130,0,0.833333333333333,1
917029022,105.25,2,0.652083333333333,1
919223266,141,4,0.925,1
919151655,103.5,0,0.7125,1
918453477,112.5,0,0.7125,1
918166667,136,3,0.883333333333333,1
921437600,78.5,2,0.545833333333333,1
916855734,127.5,7,0.8125,1
919914818,117.5,0,0.779166666666667,1
918147097,140.5,1,0.920833333333333,1
919651809,78.5,4,0.504166666666667,1
918218890,118.5,1,0.7875,1
918166353,135,2,0.9,1
919560149,102.5,1,0.629166666666667,1
919918429,78,1,0.4,1
920656013,126.5,1,0.804166666666667,1
918752987,91,0,0.608333333333333,1
919396119,99,1,0.65,1
919049974,103.5,1,0.7125,1
919712256,114,2,0.8,1
918578190,126.5,1,0.879166666666667,1
918333429,102,2,0.6,1
918467557,121,0,0.783333333333333,1
918609661,103.5,2,0.6625,1
919200742,134,1,0.891666666666667,1
919246641,118,2,0.808333333333333,1
920693704,130,0,0.858333333333333,1
920844126,98,0,0.666666666666667,1
920577927,140,2,0.916666666666667,1
919973286,102,1,0.625,1
919625589,81,2,0.525,1
916561057,124,0,0.833333333333333,1
919245532,64,1,0.383333333333333,1
920522338,126.5,2,0.829166666666667,1
920734032,80,1,0.491666666666667,1
920816251,120.5,3,0.779166666666667,1
917288643,98.5,0,0.695833333333333,1
921094205,116.5,0,0.820833333333333,1
919141513,116,0,0.741666666666667,1
919565597,135,1,0.875,1
918131003,125.5,4,0.870833333333333,1
920758212,137.5,1,0.895833333333333,1
919508059,114.5,1,0.704166666666667,1
920626001,107,2,0.666666666666667,1
918569552,134.5,5,0.895833333333333,1
919809499,118,11,0.833333333333333,1
920042229,138,1,0.9,1
918726780,65.5,1,0.395833333333333,1
921013626,107,1,0.666666666666667,1
920502196,111,0,0.675,1
918612056,138,1,0.9,1
921314639,127,3,0.883333333333333,1
918203290,120.5,6,0.804166666666667,1
920677034,119,1,0.791666666666667,1
918187756,138,2,0.9,1
920978924,123,1,0.775,1
920775172,128.5,3,0.870833333333333,1
921033127,61,1,0.383333333333333,1
920545603,81.5,4,0.529166666666667,1
919812237,120.5,1,0.779166666666667,1
918530662,138,1,0.95,1
921374682,139,2,0.908333333333333,1
920563892,133.5,2,0.8625,1
920487376,123,5,0.825,1
920562767,126,3,0.8,1
920154214,138,1,0.9,1
921476739,103,1,0.683333333333333,1
920049086,120,0,0.775,1
918772653,136.5,0,0.9375,1
919358047,90,1,0.575,1
918769048,110,1,0.716666666666667,1
920031094,101.5,0,0.745833333333333,1
919151228,96.5,2,0.579166666666667,1
919794151,115.5,0,0.7875,1
919340767,99.75,1,0.60625,1
919971291,131,3,0.891666666666667,1
918634995,130,2,0.858333333333333,1
921000435,130,0,0.833333333333333,1
918767037,128.5,3,0.920833333333333,1
919278596,119.5,1,0.820833333333333,1
920751552,129,2,0.9,1
920984293,98,0,0.641666666666667,1
