"SID","Total.Score","View.Count","pwritten","time"
921220846,121.5,7,0.8375,1
918275626,118.25,0,0.802083333333333,1
919245338,108,3,0.7,1
921327419,138.25,2,0.927083333333333,1
920602818,128,0,0.941666666666667,1
920076059,71.5,2,0.470833333333333,1
919594131,96.75,0,0.63125,1
921066534,117.75,1,0.80625,1
921117454,121.5,1,0.8125,1
918525525,139,0,0.983333333333333,1
919355121,145.5,0,0.9625,1
919958874,97.25,4,0.685416666666667,1
918291723,129.25,0,0.852083333333333,1
918803315,119.25,0,0.84375,1
919496336,84.75,1,0.58125,1
921504261,126,0,0.825,1
918436504,105.25,1,0.677083333333333,1
917337099,122,1,0.791666666666667,1
919544110,131.5,0,0.870833333333333,1
919528990,133.5,2,0.9375,1
920967469,102.5,1,0.679166666666667,1
920505782,124,7,0.883333333333333,1
921380320,130.5,1,0.9375,1
920181258,131,1,0.866666666666667,1
920462197,116,2,0.816666666666667,1
920495805,102.25,0,0.702083333333333,1
919385654,115,1,0.783333333333333,1
920848753,128,1,0.891666666666667,1
917362242,110.5,0,0.770833333333333,1
919246418,120.5,1,0.804166666666667,1
918656012,93.75,0,0.63125,1
918738516,95.5,0,0.645833333333333,1
919832301,135.25,3,0.902083333333333,1
918479587,126.5,3,0.879166666666667,1
920780219,128.5,1,0.945833333333333,1
921000655,109.5,1,0.7875,1
921205696,139,1,0.933333333333333,1
918533669,140.25,3,0.96875,1
920958135,133,3,0.908333333333333,1
919864667,72.5,1,0.404166666666667,1
919329539,144.5,4,0.954166666666667,1
920062843,130.75,1,0.864583333333333,1
920506710,143.5,3,0.970833333333333,1
920901289,112.75,0,0.689583333333333,1
920436534,139.75,1,0.964583333333333,1
921390556,106.25,0,0.710416666666667,1
918471718,116.75,6,0.822916666666667,1
918680305,113.5,1,0.770833333333333,1
920878008,145.5,2,0.9625,1
919951839,98,2,0.666666666666667,1
919195459,126.25,3,0.877083333333333,1
919282184,92,1,0.641666666666667,1
919986590,112.25,2,0.735416666666667,1
918552103,115.25,1,0.735416666666667,1
920488993,98.5,1,0.7125,1
919986082,134.25,1,0.86875,1
921096656,105.5,4,0.770833333333333,1
919860519,139,4,0.95,1
915435469,117.5,0,0.754166666666667,1
918550338,125.25,0,0.91875,1
919905432,133.5,1,0.9125,1
921123901,116.5,1,0.845833333333333,1
919711558,131,2,0.866666666666667,1
920654028,130.75,1,0.864583333333333,1
921252173,93,2,0.65,1
921187471,112,0,0.808333333333333,1
919745236,114,2,0.891666666666667,1
921168791,134,0,0.891666666666667,1
918509156,138.75,1,0.90625,1
919296484,125,0,0.816666666666667,1
920041576,136,1,0.95,1
918845917,137.5,1,0.920833333333333,1
920544484,138.5,2,0.979166666666667,1
920760365,80.5,0,0.470833333333333,1
920521889,120.5,1,0.779166666666667,1
921395182,110.75,0,0.722916666666667,1
918216504,129.25,1,0.94375,1
916873842,74,3,0.541666666666667,1
921029953,98.75,1,0.697916666666667,1
919787061,137,2,0.916666666666667,1
919705946,134.25,1,0.89375,1
916070386,110.5,0,0.7875,1
920023549,113,1,0.716666666666667,1
918210092,138,2,0.9,1
919987023,127.25,1,0.860416666666667,1
921485830,110.5,0,0.795833333333333,1
919503889,146.5,1,0.970833333333333,1
920649075,125.25,0,0.89375,1
917985726,149,4,0.991666666666667,1
919783609,90.5,3,0.629166666666667,1
919734593,109,0,0.683333333333333,1
919211304,131.25,2,0.84375,1
919578937,108.75,1,0.78125,1
919722259,92.5,2,0.645833333333333,1
919802470,95.5,0,0.695833333333333,1
919716391,147.25,1,0.977083333333333,1
917421882,122.25,1,0.86875,1
920053373,88.75,0,0.539583333333333,1
918166793,101.25,0,0.69375,1
921157935,73.5,0,0.4625,1
920003983,79.5,0,0.504166666666667,1
920896983,131.5,3,0.870833333333333,1
918245847,93,4,0.6,1
920041136,126,2,0.866666666666667,1
918460949,115,0,0.758333333333333,1
919359509,105.25,1,0.702083333333333,1
918717799,85,0,0.558333333333333,1
